HOSP_ID,ADM_DISC,RATE,INTERVAL_LOWER_LIMIT,INTERVAL_HIGHER_LIMIT,START_QUARTER,START_DATE,END_QUARTER,END_DATE
260023,463,8.83,1.33,16.33,3Q2013,07/01/2013,2Q2015,06/30/2015
260024,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
260025,800,22.2,13.77,30.62,3Q2013,07/01/2013,2Q2015,06/30/2015
260027,901,15.36,10.04,20.67,3Q2013,07/01/2013,2Q2015,06/30/2015
260032,5766,10.36,7.89,12.83,3Q2013,07/01/2013,2Q2015,06/30/2015
260034,53,15.54,2.81,28.28,3Q2013,07/01/2013,2Q2015,06/30/2015
260040,2749,18.23,13.95,22.51,3Q2013,07/01/2013,2Q2015,06/30/2015
260047,554,13.81,5.22,22.41,3Q2013,07/01/2013,2Q2015,06/30/2015
260048,239,14.7,5.44,23.95,3Q2013,07/01/2013,2Q2015,06/30/2015
260050,97,12.49,0,25.12,3Q2013,07/01/2013,2Q2015,06/30/2015
260052,483,5.47,0,13.84,3Q2013,07/01/2013,2Q2015,06/30/2015
260057,132,12.26,0.99,23.53,3Q2013,07/01/2013,2Q2015,06/30/2015
260059,208,14.66,3.4,25.93,3Q2013,07/01/2013,2Q2015,06/30/2015
260061,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
260062,244,13.27,2.49,24.04,3Q2013,07/01/2013,2Q2015,06/30/2015
260064,181,9.27,0,20.16,3Q2013,07/01/2013,2Q2015,06/30/2015
260065,3034,9.83,5.79,13.86,3Q2013,07/01/2013,2Q2015,06/30/2015
260068,3537,12.49,8.32,16.67,3Q2013,07/01/2013,2Q2015,06/30/2015
260070,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
260074,63,11.33,0,23.36,3Q2013,07/01/2013,2Q2015,06/30/2015
260077,2140,18.21,13.42,23,3Q2013,07/01/2013,2Q2015,06/30/2015
260078,237,9.85,0.65,19.06,3Q2013,07/01/2013,2Q2015,06/30/2015
260080,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
260081,825,18.43,10.84,26.01,3Q2013,07/01/2013,2Q2015,06/30/2015
260085,623,10.11,2.42,17.81,3Q2013,07/01/2013,2Q2015,06/30/2015
260091,602,11.83,4.38,19.28,3Q2013,07/01/2013,2Q2015,06/30/2015
260094,170,21.18,10.15,32.21,3Q2013,07/01/2013,2Q2015,06/30/2015
260095,1088,16.64,10.72,22.56,3Q2013,07/01/2013,2Q2015,06/30/2015
260096,2391,23.82,18.72,28.93,3Q2013,07/01/2013,2Q2015,06/30/2015
260097,158,16.51,5.35,27.68,3Q2013,07/01/2013,2Q2015,06/30/2015
260102,134,10.94,0,22.76,3Q2013,07/01/2013,2Q2015,06/30/2015
260104,1945,14.2,9.11,19.29,3Q2013,07/01/2013,2Q2015,06/30/2015
260105,504,17.53,11.2,23.86,3Q2013,07/01/2013,2Q2015,06/30/2015
260108,2657,14.56,10.39,18.74,3Q2013,07/01/2013,2Q2015,06/30/2015
260110,1339,14.3,8.42,20.18,3Q2013,07/01/2013,2Q2015,06/30/2015
260113,357,12.16,5.34,18.98,3Q2013,07/01/2013,2Q2015,06/30/2015
260119,290,13.84,6.18,21.49,3Q2013,07/01/2013,2Q2015,06/30/2015
260137,1674,20.44,14.89,25.99,3Q2013,07/01/2013,2Q2015,06/30/2015
260138,1546,16.5,11.73,21.26,3Q2013,07/01/2013,2Q2015,06/30/2015
260141,2723,13.19,8.72,17.66,3Q2013,07/01/2013,2Q2015,06/30/2015
260142,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
260160,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
260162,1034,7.15,0,14.52,3Q2013,07/01/2013,2Q2015,06/30/2015
260163,147,10.8,0.25,21.34,3Q2013,07/01/2013,2Q2015,06/30/2015
260175,150,9.61,0,20.69,3Q2013,07/01/2013,2Q2015,06/30/2015
260176,9,13.51,0.37,26.65,3Q2013,07/01/2013,2Q2015,06/30/2015
260177,1046,17.57,10.86,24.28,3Q2013,07/01/2013,2Q2015,06/30/2015
260179,1738,19.66,13.83,25.5,3Q2013,07/01/2013,2Q2015,06/30/2015
260180,437,21.38,14.49,28.27,3Q2013,07/01/2013,2Q2015,06/30/2015
260183,1589,15.41,9.5,21.33,3Q2013,07/01/2013,2Q2015,06/30/2015
260186,381,17.55,9.46,25.64,3Q2013,07/01/2013,2Q2015,06/30/2015
260190,244,14.56,4.08,25.05,3Q2013,07/01/2013,2Q2015,06/30/2015
260191,458,21.62,13.54,29.69,3Q2013,07/01/2013,2Q2015,06/30/2015
260193,341,8.51,0,18.93,3Q2013,07/01/2013,2Q2015,06/30/2015
260195,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
260200,489,16.65,8.49,24.81,3Q2013,07/01/2013,2Q2015,06/30/2015
260207,57,15.11,2.6,27.62,3Q2013,07/01/2013,2Q2015,06/30/2015
260209,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
260210,232,13.93,4.32,23.55,3Q2013,07/01/2013,2Q2015,06/30/2015
260214,336,16.05,5.76,26.35,3Q2013,07/01/2013,2Q2015,06/30/2015
260216,535,11.12,2.54,19.69,3Q2013,07/01/2013,2Q2015,06/30/2015
260219,252,14.54,3.25,25.83,3Q2013,07/01/2013,2Q2015,06/30/2015
260227,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
270003,479,8.47,0,17.03,3Q2013,07/01/2013,2Q2015,06/30/2015
270004,1640,5.93,1.43,10.44,3Q2013,07/01/2013,2Q2015,06/30/2015
270012,1081,13.79,7.54,20.04,3Q2013,07/01/2013,2Q2015,06/30/2015
270014,1367,12.32,6.48,18.17,3Q2013,07/01/2013,2Q2015,06/30/2015
270017,398,19.94,11.87,28,3Q2013,07/01/2013,2Q2015,06/30/2015
270023,870,9.53,1.03,18.02,3Q2013,07/01/2013,2Q2015,06/30/2015
270032,127,12.92,2.4,23.45,3Q2013,07/01/2013,2Q2015,06/30/2015
270049,2139,10.02,4.69,15.35,3Q2013,07/01/2013,2Q2015,06/30/2015
270051,1077,10.39,4.55,16.24,3Q2013,07/01/2013,2Q2015,06/30/2015
270057,731,7.32,0,15.27,3Q2013,07/01/2013,2Q2015,06/30/2015
270074,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
270086,359,12.08,0.85,23.3,3Q2013,07/01/2013,2Q2015,06/30/2015
270087,268,11.76,0.77,22.76,3Q2013,07/01/2013,2Q2015,06/30/2015
280003,1924,12.31,7.41,17.22,3Q2013,07/01/2013,2Q2015,06/30/2015
280009,1478,8.9,2.35,15.46,3Q2013,07/01/2013,2Q2015,06/30/2015
280013,2373,14.96,11.42,18.51,3Q2013,07/01/2013,2Q2015,06/30/2015
280020,1949,13.8,9.44,18.16,3Q2013,07/01/2013,2Q2015,06/30/2015
280023,891,10.55,4.7,16.4,3Q2013,07/01/2013,2Q2015,06/30/2015
280030,3,13.24,0.23,26.25,3Q2013,07/01/2013,2Q2015,06/30/2015
280032,458,15.52,5.97,25.06,3Q2013,07/01/2013,2Q2015,06/30/2015
280040,2324,20.75,16.72,24.78,3Q2013,07/01/2013,2Q2015,06/30/2015
280060,1259,9.99,4.42,15.56,3Q2013,07/01/2013,2Q2015,06/30/2015
280061,813,36.08,29.02,43.14,3Q2013,07/01/2013,2Q2015,06/30/2015
280065,469,6.69,0,14.18,3Q2013,07/01/2013,2Q2015,06/30/2015
280077,270,16.73,6.78,26.69,3Q2013,07/01/2013,2Q2015,06/30/2015
280081,585,12.52,3.91,21.13,3Q2013,07/01/2013,2Q2015,06/30/2015
280105,87,17.5,6.03,28.98,3Q2013,07/01/2013,2Q2015,06/30/2015
280111,293,10.13,0,20.38,3Q2013,07/01/2013,2Q2015,06/30/2015
280125,555,13.17,5.24,21.1,3Q2013,07/01/2013,2Q2015,06/30/2015
280127,1103,7.14,0,16.69,3Q2013,07/01/2013,2Q2015,06/30/2015
280128,274,13.16,4.51,21.82,3Q2013,07/01/2013,2Q2015,06/30/2015
280129,1349,6.49,0,15.59,3Q2013,07/01/2013,2Q2015,06/30/2015
280130,714,20.83,12.69,28.97,3Q2013,07/01/2013,2Q2015,06/30/2015
280131,636,9.72,0,19.8,3Q2013,07/01/2013,2Q2015,06/30/2015
280132,126,12.99,1.36,24.62,3Q2013,07/01/2013,2Q2015,06/30/2015
280133,613,5.21,0,13.37,3Q2013,07/01/2013,2Q2015,06/30/2015
280134,306,15.06,5.77,24.36,3Q2013,07/01/2013,2Q2015,06/30/2015
290001,2157,13.74,9.07,18.42,3Q2013,07/01/2013,2Q2015,06/30/2015
290002,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
290003,870,28.02,21.71,34.34,3Q2013,07/01/2013,2Q2015,06/30/2015
290005,558,12.37,4.74,20,3Q2013,07/01/2013,2Q2015,06/30/2015
290006,65,13.95,1.91,25.99,3Q2013,07/01/2013,2Q2015,06/30/2015
290007,632,32.36,25.04,39.69,3Q2013,07/01/2013,2Q2015,06/30/2015
290008,105,14.31,2.12,26.5,3Q2013,07/01/2013,2Q2015,06/30/2015
290009,1445,11.04,5.53,16.55,3Q2013,07/01/2013,2Q2015,06/30/2015
290012,225,12.36,1.05,23.67,3Q2013,07/01/2013,2Q2015,06/30/2015
290019,960,15.55,8.75,22.36,3Q2013,07/01/2013,2Q2015,06/30/2015
290021,384,20.48,11.72,29.24,3Q2013,07/01/2013,2Q2015,06/30/2015
290022,239,12.76,3.64,21.88,3Q2013,07/01/2013,2Q2015,06/30/2015
290032,414,23.89,14.41,33.37,3Q2013,07/01/2013,2Q2015,06/30/2015
290039,1286,21.64,16.11,27.17,3Q2013,07/01/2013,2Q2015,06/30/2015
290041,499,30,21.98,38.01,3Q2013,07/01/2013,2Q2015,06/30/2015
290042,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
290045,1911,10.69,4.06,17.31,3Q2013,07/01/2013,2Q2015,06/30/2015
290046,760,24.42,15.81,33.02,3Q2013,07/01/2013,2Q2015,06/30/2015
290047,826,26.77,18.76,34.78,3Q2013,07/01/2013,2Q2015,06/30/2015
290049,477,16.38,6.55,26.2,3Q2013,07/01/2013,2Q2015,06/30/2015
290053,396,24.91,16.74,33.08,3Q2013,07/01/2013,2Q2015,06/30/2015
290054,280,19.47,8.12,30.82,3Q2013,07/01/2013,2Q2015,06/30/2015
300001,1941,7.37,1.39,13.36,3Q2013,07/01/2013,2Q2015,06/30/2015
300003,3311,10.69,7.08,14.3,3Q2013,07/01/2013,2Q2015,06/30/2015
300005,789,15.49,7.78,23.19,3Q2013,07/01/2013,2Q2015,06/30/2015
300011,457,8.79,0,18.34,3Q2013,07/01/2013,2Q2015,06/30/2015
300012,1164,10.5,4.17,16.83,3Q2013,07/01/2013,2Q2015,06/30/2015
300014,285,8.32,0,18.63,3Q2013,07/01/2013,2Q2015,06/30/2015
300017,137,16.93,6.45,27.4,3Q2013,07/01/2013,2Q2015,06/30/2015
300018,670,10.57,3.14,18.01,3Q2013,07/01/2013,2Q2015,06/30/2015
300019,277,7.93,0,16.95,3Q2013,07/01/2013,2Q2015,06/30/2015
300020,503,20.51,11.89,29.13,3Q2013,07/01/2013,2Q2015,06/30/2015
300023,605,22.49,14.6,30.39,3Q2013,07/01/2013,2Q2015,06/30/2015
300029,1035,9.9,2.25,17.55,3Q2013,07/01/2013,2Q2015,06/30/2015
300034,929,9.27,2.25,16.29,3Q2013,07/01/2013,2Q2015,06/30/2015
310001,3373,13.6,9.72,17.48,3Q2013,07/01/2013,2Q2015,06/30/2015
310002,373,19.22,11.3,27.14,3Q2013,07/01/2013,2Q2015,06/30/2015
310003,93,12.92,2.41,23.43,3Q2013,07/01/2013,2Q2015,06/30/2015
310005,596,19.72,10.62,28.82,3Q2013,07/01/2013,2Q2015,06/30/2015
310006,219,8.14,0,16.48,3Q2013,07/01/2013,2Q2015,06/30/2015
310008,952,6.42,0,13.35,3Q2013,07/01/2013,2Q2015,06/30/2015
310009,481,14.8,7.12,22.47,3Q2013,07/01/2013,2Q2015,06/30/2015
310010,1540,14.72,8.05,21.38,3Q2013,07/01/2013,2Q2015,06/30/2015
310011,266,15.66,6.17,25.15,3Q2013,07/01/2013,2Q2015,06/30/2015
310012,1971,8.05,3.18,12.92,3Q2013,07/01/2013,2Q2015,06/30/2015
310014,1584,13.18,8.92,17.45,3Q2013,07/01/2013,2Q2015,06/30/2015
310015,4372,8.22,4.77,11.67,3Q2013,07/01/2013,2Q2015,06/30/2015
310016,137,11.96,0.82,23.1,3Q2013,07/01/2013,2Q2015,06/30/2015
310017,556,19.1,10.82,27.39,3Q2013,07/01/2013,2Q2015,06/30/2015
310019,895,24.75,18.51,31,3Q2013,07/01/2013,2Q2015,06/30/2015
310021,82,19.03,7.84,30.22,3Q2013,07/01/2013,2Q2015,06/30/2015
310022,3660,14.96,10.43,19.48,3Q2013,07/01/2013,2Q2015,06/30/2015
310024,192,14.1,3.98,24.23,3Q2013,07/01/2013,2Q2015,06/30/2015
310025,81,14.39,3.21,25.57,3Q2013,07/01/2013,2Q2015,06/30/2015
310027,257,14.03,4.46,23.6,3Q2013,07/01/2013,2Q2015,06/30/2015
310028,318,12.98,3.13,22.83,3Q2013,07/01/2013,2Q2015,06/30/2015
310029,627,11.65,6.26,17.03,3Q2013,07/01/2013,2Q2015,06/30/2015
310031,13,16.7,5.04,28.35,3Q2013,07/01/2013,2Q2015,06/30/2015
310032,717,12.3,6.21,18.39,3Q2013,07/01/2013,2Q2015,06/30/2015
310034,1154,11.87,5.55,18.19,3Q2013,07/01/2013,2Q2015,06/30/2015
310038,2020,13.31,8.85,17.78,3Q2013,07/01/2013,2Q2015,06/30/2015
310039,252,16.48,7.21,25.75,3Q2013,07/01/2013,2Q2015,06/30/2015
310040,171,9.64,0,20.74,3Q2013,07/01/2013,2Q2015,06/30/2015
310041,1376,10.6,4.88,16.32,3Q2013,07/01/2013,2Q2015,06/30/2015
310044,861,14.56,7.96,21.15,3Q2013,07/01/2013,2Q2015,06/30/2015
310045,1193,8.47,2.03,14.91,3Q2013,07/01/2013,2Q2015,06/30/2015
310047,1004,8.34,0.91,15.77,3Q2013,07/01/2013,2Q2015,06/30/2015
310048,849,10.07,4.2,15.94,3Q2013,07/01/2013,2Q2015,06/30/2015
310050,764,13.81,7.09,20.52,3Q2013,07/01/2013,2Q2015,06/30/2015
310051,1715,12.23,7.1,17.36,3Q2013,07/01/2013,2Q2015,06/30/2015
310052,1455,13.4,7.24,19.55,3Q2013,07/01/2013,2Q2015,06/30/2015
310054,520,11.26,3.53,19,3Q2013,07/01/2013,2Q2015,06/30/2015
310057,1052,7.96,2.51,13.41,3Q2013,07/01/2013,2Q2015,06/30/2015
310058,12,14.53,2.36,26.7,3Q2013,07/01/2013,2Q2015,06/30/2015
310060,261,10.59,1,20.17,3Q2013,07/01/2013,2Q2015,06/30/2015
310061,198,24.08,13.72,34.43,3Q2013,07/01/2013,2Q2015,06/30/2015
310064,2840,9.63,4.7,14.56,3Q2013,07/01/2013,2Q2015,06/30/2015
310069,362,21.28,12.68,29.88,3Q2013,07/01/2013,2Q2015,06/30/2015
310070,789,14.77,7.76,21.78,3Q2013,07/01/2013,2Q2015,06/30/2015
310073,1757,16.94,12.1,21.77,3Q2013,07/01/2013,2Q2015,06/30/2015
310074,310,15.27,5.86,24.68,3Q2013,07/01/2013,2Q2015,06/30/2015
310075,1121,7.68,1.58,13.79,3Q2013,07/01/2013,2Q2015,06/30/2015
310076,1621,11.34,6.8,15.88,3Q2013,07/01/2013,2Q2015,06/30/2015
310081,392,23.03,14.24,31.83,3Q2013,07/01/2013,2Q2015,06/30/2015
310083,27,15.53,2.83,28.24,3Q2013,07/01/2013,2Q2015,06/30/2015
310084,38,10.76,0,22.49,3Q2013,07/01/2013,2Q2015,06/30/2015
310086,1170,11.27,4.44,18.11,3Q2013,07/01/2013,2Q2015,06/30/2015
310091,79,9.4,0,20.36,3Q2013,07/01/2013,2Q2015,06/30/2015
310092,111,12.22,0.94,23.49,3Q2013,07/01/2013,2Q2015,06/30/2015
310096,218,8.99,1.16,16.81,3Q2013,07/01/2013,2Q2015,06/30/2015
310108,857,14.18,8.01,20.34,3Q2013,07/01/2013,2Q2015,06/30/2015
310110,718,11.14,3.8,18.49,3Q2013,07/01/2013,2Q2015,06/30/2015
310111,743,15.28,7.89,22.68,3Q2013,07/01/2013,2Q2015,06/30/2015
310112,314,15.19,5.83,24.55,3Q2013,07/01/2013,2Q2015,06/30/2015
310113,348,12.03,2.48,21.57,3Q2013,07/01/2013,2Q2015,06/30/2015
310115,264,15.81,5.61,26.01,3Q2013,07/01/2013,2Q2015,06/30/2015
310118,44,12.71,0,25.45,3Q2013,07/01/2013,2Q2015,06/30/2015
310119,415,21.06,13.99,28.12,3Q2013,07/01/2013,2Q2015,06/30/2015
310130,149,15.51,5.68,25.34,3Q2013,07/01/2013,2Q2015,06/30/2015
320001,673,17.12,10.49,23.75,3Q2013,07/01/2013,2Q2015,06/30/2015
320002,854,9.7,3.5,15.89,3Q2013,07/01/2013,2Q2015,06/30/2015
320003,36,11.42,0,23.5,3Q2013,07/01/2013,2Q2015,06/30/2015
320004,388,8.03,0,16.36,3Q2013,07/01/2013,2Q2015,06/30/2015
320005,163,13.6,1.69,25.51,3Q2013,07/01/2013,2Q2015,06/30/2015
320006,238,17.61,7.51,27.71,3Q2013,07/01/2013,2Q2015,06/30/2015
320009,831,15.21,9.69,20.73,3Q2013,07/01/2013,2Q2015,06/30/2015
320011,197,14.89,4.55,25.22,3Q2013,07/01/2013,2Q2015,06/30/2015
320013,84,13.82,1.87,25.77,3Q2013,07/01/2013,2Q2015,06/30/2015
320016,268,9.08,0,18.68,3Q2013,07/01/2013,2Q2015,06/30/2015
320017,298,10.06,0,20.29,3Q2013,07/01/2013,2Q2015,06/30/2015
320018,419,11.6,2.25,20.95,3Q2013,07/01/2013,2Q2015,06/30/2015
320021,2658,13.23,9.04,17.42,3Q2013,07/01/2013,2Q2015,06/30/2015
320022,263,9.74,0,19.79,3Q2013,07/01/2013,2Q2015,06/30/2015
320030,149,10.02,0,21.34,3Q2013,07/01/2013,2Q2015,06/30/2015
320033,48,15.17,2.62,27.73,3Q2013,07/01/2013,2Q2015,06/30/2015
320038,46,12.54,1.16,23.91,3Q2013,07/01/2013,2Q2015,06/30/2015
320057,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
320058,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
320059,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
320060,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
320061,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
320062,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
320063,72,10.28,0,21.74,3Q2013,07/01/2013,2Q2015,06/30/2015
320065,33,9.96,0,21.25,3Q2013,07/01/2013,2Q2015,06/30/2015
320067,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
320070,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
320074,215,12.79,1.25,24.33,3Q2013,07/01/2013,2Q2015,06/30/2015
320084,4,13.38,0.3,26.46,3Q2013,07/01/2013,2Q2015,06/30/2015
320085,745,17.05,9.79,24.3,3Q2013,07/01/2013,2Q2015,06/30/2015
320086,294,10.53,0.07,20.98,3Q2013,07/01/2013,2Q2015,06/30/2015
320089,373,13.56,4.08,23.04,3Q2013,07/01/2013,2Q2015,06/30/2015
330003,173,15.73,6.23,25.22,3Q2013,07/01/2013,2Q2015,06/30/2015
330004,72,11.33,0.56,22.11,3Q2013,07/01/2013,2Q2015,06/30/2015
330005,2368,14.56,10.14,18.98,3Q2013,07/01/2013,2Q2015,06/30/2015
330006,61,11.81,0,24.09,3Q2013,07/01/2013,2Q2015,06/30/2015
330008,17,12.27,0,24.79,3Q2013,07/01/2013,2Q2015,06/30/2015
330009,117,29.84,18.76,40.92,3Q2013,07/01/2013,2Q2015,06/30/2015
330011,811,15.94,8.39,23.49,3Q2013,07/01/2013,2Q2015,06/30/2015
330013,2220,12.67,8.51,16.82,3Q2013,07/01/2013,2Q2015,06/30/2015
330014,64,10.41,0,21.94,3Q2013,07/01/2013,2Q2015,06/30/2015
330019,26,12.8,0.01,25.59,3Q2013,07/01/2013,2Q2015,06/30/2015
330023,778,20.33,13.58,27.07,3Q2013,07/01/2013,2Q2015,06/30/2015
330024,4377,11.85,8.99,14.71,3Q2013,07/01/2013,2Q2015,06/30/2015
330027,56,11.85,0,24.15,3Q2013,07/01/2013,2Q2015,06/30/2015
330028,213,18.24,7.83,28.65,3Q2013,07/01/2013,2Q2015,06/30/2015
330030,135,21.98,11.18,32.77,3Q2013,07/01/2013,2Q2015,06/30/2015
330033,129,11.58,0,23.75,3Q2013,07/01/2013,2Q2015,06/30/2015
330043,541,11.38,2.75,20.02,3Q2013,07/01/2013,2Q2015,06/30/2015
330044,478,9.81,2.26,17.36,3Q2013,07/01/2013,2Q2015,06/30/2015
330045,970,11.72,5.33,18.11,3Q2013,07/01/2013,2Q2015,06/30/2015
330046,967,11.07,4.55,17.59,3Q2013,07/01/2013,2Q2015,06/30/2015
330047,242,13.41,3.37,23.46,3Q2013,07/01/2013,2Q2015,06/30/2015
330049,535,12.73,2.14,23.31,3Q2013,07/01/2013,2Q2015,06/30/2015
330055,668,17.18,9.29,25.06,3Q2013,07/01/2013,2Q2015,06/30/2015
330056,192,10.55,0.08,21.02,3Q2013,07/01/2013,2Q2015,06/30/2015
330057,2734,22.94,18.74,27.14,3Q2013,07/01/2013,2Q2015,06/30/2015
330058,334,10.62,0.1,21.14,3Q2013,07/01/2013,2Q2015,06/30/2015
330059,1064,13.73,7.66,19.8,3Q2013,07/01/2013,2Q2015,06/30/2015
330061,258,10.03,0.7,19.35,3Q2013,07/01/2013,2Q2015,06/30/2015
330065,128,14.75,3.4,26.1,3Q2013,07/01/2013,2Q2015,06/30/2015
330073,120,13.64,1.74,25.55,3Q2013,07/01/2013,2Q2015,06/30/2015
330074,214,10.39,0,21.91,3Q2013,07/01/2013,2Q2015,06/30/2015
330078,786,8.58,1.02,16.14,3Q2013,07/01/2013,2Q2015,06/30/2015
330079,413,8.09,0,17.27,3Q2013,07/01/2013,2Q2015,06/30/2015
330080,70,13.12,1.45,24.79,3Q2013,07/01/2013,2Q2015,06/30/2015
330084,111,10.03,0,21.35,3Q2013,07/01/2013,2Q2015,06/30/2015
330085,141,9.94,0,21.21,3Q2013,07/01/2013,2Q2015,06/30/2015
330086,34,17.17,4.93,29.42,3Q2013,07/01/2013,2Q2015,06/30/2015
330088,33,15.02,2.53,27.51,3Q2013,07/01/2013,2Q2015,06/30/2015
330090,779,12.88,5.01,20.74,3Q2013,07/01/2013,2Q2015,06/30/2015
330094,246,9.9,0,20.03,3Q2013,07/01/2013,2Q2015,06/30/2015
330096,16,18.03,5.54,30.52,3Q2013,07/01/2013,2Q2015,06/30/2015
330100,31,10.77,0,22.5,3Q2013,07/01/2013,2Q2015,06/30/2015
330101,5792,16.19,13.88,18.51,3Q2013,07/01/2013,2Q2015,06/30/2015
330102,746,10.73,2.26,19.2,3Q2013,07/01/2013,2Q2015,06/30/2015
330103,187,8.65,0,18.08,3Q2013,07/01/2013,2Q2015,06/30/2015
330104,455,6.1,0,14.93,3Q2013,07/01/2013,2Q2015,06/30/2015
330106,2754,13.03,8.96,17.11,3Q2013,07/01/2013,2Q2015,06/30/2015
330107,957,9.9,1.76,18.03,3Q2013,07/01/2013,2Q2015,06/30/2015
330108,9,13.61,0.42,26.8,3Q2013,07/01/2013,2Q2015,06/30/2015
330111,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
330115,94,11.04,0.34,21.75,3Q2013,07/01/2013,2Q2015,06/30/2015
330119,2839,11.2,6.93,15.48,3Q2013,07/01/2013,2Q2015,06/30/2015
330125,1046,14.73,9.34,20.13,3Q2013,07/01/2013,2Q2015,06/30/2015
330126,1093,7.85,1.4,14.3,3Q2013,07/01/2013,2Q2015,06/30/2015
330127,83,10.68,0,22.37,3Q2013,07/01/2013,2Q2015,06/30/2015
330128,23,13,0.11,25.88,3Q2013,07/01/2013,2Q2015,06/30/2015
330132,50,13.02,0.12,25.92,3Q2013,07/01/2013,2Q2015,06/30/2015
330135,140,14.31,3.95,24.67,3Q2013,07/01/2013,2Q2015,06/30/2015
330136,716,16.64,9.61,23.67,3Q2013,07/01/2013,2Q2015,06/30/2015
330140,2588,13.81,8.71,18.9,3Q2013,07/01/2013,2Q2015,06/30/2015
330141,249,9.75,1.35,18.16,3Q2013,07/01/2013,2Q2015,06/30/2015
330144,20,12.87,0.04,25.69,3Q2013,07/01/2013,2Q2015,06/30/2015
330151,35,11.88,0,24.2,3Q2013,07/01/2013,2Q2015,06/30/2015
330153,653,18.92,11.69,26.15,3Q2013,07/01/2013,2Q2015,06/30/2015
330157,473,14.36,6.11,22.6,3Q2013,07/01/2013,2Q2015,06/30/2015
330158,741,13.78,7.49,20.08,3Q2013,07/01/2013,2Q2015,06/30/2015
330160,565,18.69,11.45,25.93,3Q2013,07/01/2013,2Q2015,06/30/2015
330162,951,9.82,2.56,17.09,3Q2013,07/01/2013,2Q2015,06/30/2015
330163,139,9.55,0,19.48,3Q2013,07/01/2013,2Q2015,06/30/2015
330164,1277,11.96,5.37,18.55,3Q2013,07/01/2013,2Q2015,06/30/2015
330166,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
330167,1378,12.76,7.16,18.35,3Q2013,07/01/2013,2Q2015,06/30/2015
330169,1093,12.16,5.98,18.35,3Q2013,07/01/2013,2Q2015,06/30/2015
330175,40,10.67,0,22.36,3Q2013,07/01/2013,2Q2015,06/30/2015
330180,257,17.81,8.11,27.52,3Q2013,07/01/2013,2Q2015,06/30/2015
330181,302,9.4,0,20.36,3Q2013,07/01/2013,2Q2015,06/30/2015
330182,1413,13.17,7.49,18.84,3Q2013,07/01/2013,2Q2015,06/30/2015
330184,464,9.17,0,18.95,3Q2013,07/01/2013,2Q2015,06/30/2015
330185,478,21.62,13.6,29.65,3Q2013,07/01/2013,2Q2015,06/30/2015
330188,192,15.2,3.63,26.77,3Q2013,07/01/2013,2Q2015,06/30/2015
330191,515,8.13,0.34,15.93,3Q2013,07/01/2013,2Q2015,06/30/2015
330193,108,10.07,0,21.41,3Q2013,07/01/2013,2Q2015,06/30/2015
330194,722,15.44,9.62,21.26,3Q2013,07/01/2013,2Q2015,06/30/2015
330195,1439,19.66,14.68,24.64,3Q2013,07/01/2013,2Q2015,06/30/2015
330196,25,15.02,2.7,27.34,3Q2013,07/01/2013,2Q2015,06/30/2015
330197,227,19.04,9.94,28.14,3Q2013,07/01/2013,2Q2015,06/30/2015
330198,1097,14.3,7.09,21.51,3Q2013,07/01/2013,2Q2015,06/30/2015
330199,26,15.75,2.95,28.55,3Q2013,07/01/2013,2Q2015,06/30/2015
330201,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
330202,70,21.09,9.97,32.22,3Q2013,07/01/2013,2Q2015,06/30/2015
330203,1893,15.43,10.3,20.57,3Q2013,07/01/2013,2Q2015,06/30/2015
330204,80,16.74,5.58,27.9,3Q2013,07/01/2013,2Q2015,06/30/2015
330205,198,12.87,1.3,24.45,3Q2013,07/01/2013,2Q2015,06/30/2015
330208,350,10.74,2.33,19.16,3Q2013,07/01/2013,2Q2015,06/30/2015
330211,95,13.48,1.65,25.31,3Q2013,07/01/2013,2Q2015,06/30/2015
330214,5074,5.81,2.7,8.93,3Q2013,07/01/2013,2Q2015,06/30/2015
330215,64,11.12,0,23.04,3Q2013,07/01/2013,2Q2015,06/30/2015
330218,79,14.55,3.29,25.81,3Q2013,07/01/2013,2Q2015,06/30/2015
