"ENROLLMENT ID","NPI"
O20150512002349,1801294764
O20150521002378,1801950720
O20150522001195,1447314356
O20150522002168,1578627485
O20150713000451,1740863562
O20150729010119,1861944019
O20150813009807,1346621448
O20150915000012,1952897472
O20150918000809,1013995521
O20150921000532,1003352402
O20150921000532,1033323605
O20150921000532,1033323852
O20150921000532,1073728168
O20150921000532,1114973849
O20150921000532,1154050490
O20150921000532,1194261594
O20150921000532,1215913801
O20150921000532,1215983945
O20150921000532,1285849943
O20150921000532,1376758037
O20150921000532,1427941343
O20150921000532,1447438502
O20150921000532,1477721280
O20150921000532,1487836391
O20150921000532,1497436919
O20150921000532,1538521026
O20150921000532,1598325102
O20150921000532,1639989437
O20150921000532,1649716226
O20150921000532,1659585479
O20150921000532,1679146138
O20150921000532,1710465935
O20150921000532,1770095713
O20150921000532,1790345304
O20150921000532,1811693039
O20150921000532,1861602344
O20150921000532,1881374650
O20150921000532,1922544329
O20150921000532,1932184298
O20150921000532,1932312485
O20150921000532,1932645512
O20150921000532,1942284765
O20150921000532,1962616821
O20150929001593,1992001044
O20150930001357,1588068274
O20151015002629,1518346469
O20151210002070,1366819799
O20151230002124,1093189797
O20151230002124,1104290949
O20151230002124,1538634977
O20151230002124,1710438361
O20151230002124,1952751679
O20160108001080,1477150688
O20160108001298,1740344647
O20160108001621,1831253004
O20160111000143,1013071281
O20160202002563,1962908277
O20160211001319,1336387836
O20160218000626,1053480293
O20160218000626,1972728442
O20160404001703,1902283740
O20160407000670,1104989474
O20160408001159,1982079802
O20160426001782,1407480254
O20160517000455,1427428986
O20160525000610,1235753286
O20160602001126,1285490292
O20160602001126,1376198028
O20160603001988,1376623538
O20160603001988,1376960005
O20160603001988,1427176569
O20160603001988,1629081849
O20160616002071,1295199701
O20160712000118,1538465901
O20160715001177,1457418683
O20160720001972,1013365824
O20160721000463,1326206947
O20160812000214,1881162337
O20161028000700,1265988364
O20161028000700,1417505694
O20161028000700,1982159877
O20161031000552,1831446798
O20161031000808,1538658455
O20161031000808,1821760430
O20161031000808,1982150009
O20161116000220,1295280063
O20161118000626,1093168064
O20161118000626,1114473212
O20161118000626,1174079271
O20161118000626,1235685330
O20161118000626,1275086431
O20161118000626,1285180307
O20161118000626,1316492218
O20161118000626,1326884982
O20161118000626,1336695436
O20161118000626,1366998460
O20161118000626,1396207221
O20161118000626,1396291407
O20161118000626,1407301211
O20161118000626,1437605532
O20161118000626,1508312604
O20161118000626,1548716665
O20161118000626,1568918662
O20161118000626,1609329861
O20161118000626,1649033077
O20161118000626,1659134070
O20161118000626,1659827756
O20161118000626,1679029771
O20161118000626,1689129496
O20161118000626,1720747496
O20161118000626,1770039885
O20161118000626,1811439649
O20161118000626,1821544925
O20161118000626,1831639459
O20161118000626,1841746948
O20161118000626,1851846661
O20161118000626,1851847974
O20161118000626,1861235426
O20161118000626,1861947756
O20161118000626,1902352008
O20161118000626,1922788728
O20161118000626,1932654704
O20161118000626,1942756051
O20161118000626,1952163339
O20161118000794,1407345846
O20161118000794,1891237632
O20161118001439,1033664909
O20161118001439,1144775032
O20161118001439,1144914607
O20161118001439,1730804246
O20161208000919,1144675745
O20161220001701,1477587202
O20170124003165,1174399331
O20170124003165,1225671928
O20170124003165,1407594260
O20170130001275,1043848294
O20170130001275,1124656376
O20170130001275,1164050316
O20170130001275,1275161523
O20170130001275,1407313109
O20170130001275,1528525227
O20170130001275,1538797782
O20170130001275,1932737277
O20170131002789,1467902460
O20170131002789,1578013579
O20170405001167,1124569744
O20170405001167,1164963708
O20170405001167,1528509163
O20170405001167,1609317247
O20170405001167,1699211474
O20170405001167,1700323870
O20170405001167,1902347651
O20170424000809,1194751958
O20170706000245,1235664186
O20170710000197,1972038826
O20170818002615,1073329223
O20170818002615,1457895336
O20170818002615,1740724780
O20170818002615,1922542968
O20170823001413,1841843455
O20170823001413,1861994808
O20170830001845,1265493001
O20170915001946,1558434894
O20170920003084,1710765714
O20171012000543,1003324419
O20171128000736,1740359611
O20171201001211,1841884780
O20171219002750,1144301102
O20180111001243,1093171860
O20180205000383,1295452886
O20180205001488,1366478760
O20180206000835,1740907336
O20180206001785,1942927538
O20180208001055,1053880286
O20180208001055,1962128496
O20180215000687,1013080084
O20180219002015,1568422319
O20180219002015,1609858950
O20180219002815,1952028532
O20180222001872,1790842466
O20180222001872,1861895906
O20180227000614,1356828172
O20180321001740,1245978089
O20180426001188,1093228835
O20180426001188,1649783473
O20180611000195,1801625934
O20180801000854,1922012350
O20180808002538,1427195445
O20180917000632,1801682299
O20181126001379,1578044053
O20181126001379,1669951364
O20181126001379,1760963243
O20181126001379,1790264497
O20181217001841,1477995124
O20181218000548,1659471068
O20181218002055,1518355759
O20181218002055,1548273881
O20181218002099,1477572949
O20190205002819,1962987131
O20190212000145,1285395889
O20190212000145,1841948254
O20190307003225,1982351565
O20190414000000,1093284010
O20190414000000,1639645849
O20190414000000,1730655945
O20190415000504,1144796301
O20190415000504,1265908479
O20190415000504,1346716552
O20190415000504,1609342815
O20190415000504,1619443827
O20190415000504,1962978122
O20190515001867,1578159661
O20190531001788,1417415324
O20190625000751,1336623198
O20190625000751,1447734272
O20190625000751,1942784715
O20190625001041,1972079127
O20190625001210,1720556269
O20190625001210,1881161347
O20190627001146,1922577048
O20190722002932,1720091515
O20190909002877,1700445319
O20190919000950,1891376810
O20190920000650,1114949781
O20190927001473,1598344848
O20191031001637,1215598156
O20191031001637,1285295899
O20191031001637,1578124418
O20191210003366,1013784859
O20191210003366,1033752704
O20191210003366,1093341497
O20191210003366,1104469873
O20191210003366,1114591039
O20191210003366,1124654512
O20191210003366,1124661897
O20191210003366,1144856543
O20191210003366,1376310110
O20191210003366,1477189876
O20191210003366,1477196145
O20191210003366,1588290993
O20191210003366,1679116347
O20191210003366,1730722406
O20191210003366,1801663646
O20191210003366,1861028268
O20191210003366,1891338554
O20191210003366,1902673742
O20191210003366,1942843602
O20191210003366,1942843610
O20191210003366,1962045625
O20200102001605,1437832201
O20200110000548,1780436287
O20200203000192,1285786228
O20200407000532,1265065932
O20200501001629,1114725033
O20200728000758,1275102048
O20200804002689,1003208257
O20200804002689,1003963497
O20200804002689,1487701348
O20200804002689,1962559518
O20200805001731,1356133615
O20200805001731,1659536944
O20200910002837,1134794506
O20200910002837,1740805423
O20200910002837,1902474430
O20201203001462,1104971738
O20201203001462,1497347579
O20201225000001,1720695547
O20201228000164,1821604125
O20210211002524,1417330713
O20210303000977,1639797855
O20210407000450,1538708128
O20210504000327,1053993741
O20210512002518,1023603727
O20210525002424,1982720249
O20210525002987,1336794312
O20210526001810,1467537738
O20210526001810,1588600902
O20210526001810,1912082272
O20210721003901,1225635592
O20210721003901,1255938510
O20210722002959,1972811362
O20210818003394,1780301366
O20210830003580,1558937474
O20210830003580,1811563737
O20211202000997,1184388555
O20211202000997,1588328967
O20211202000997,1639949696
O20211202000997,1831853217
O20220308002279,1689170813
O20220421000308,1134900913
O20220421000308,1972384758
O20220426001259,1164152815
O20220426001259,1538808225
O20220426001259,1790424489
O20220805000440,1275511651
O20220807000096,1194751958
O20220817002635,1275857328
O20220817002635,1528162799
O20220817002635,1841655677
O20220820000132,1649251554
O20220916001842,1023593498
O20221103002243,1174594840
O20230202001687,1104242569
O20230202001687,1316364953
O20230202001687,1982704961
O20230204000474,1356459002
O20230426002763,1689779860
O20230515000527,1700586344
O20230515000527,1760182307
O20230515000527,1770283301
O20230515000527,1982304523
O20230602000997,1154020147
O20230620001229,1164957031
O20230620001229,1457000200
O20230620001229,1497404248
O20230727002468,1134632045
O20230727002468,1154972883
O20230908002483,1619733078
O20231130000355,1689602104
O20231215001894,1619758539
O20240111004081,1144073297
O20240111004081,1285487330
O20240118003062,1275305013
O20240221002153,1174597892
O20240419003202,1588438956
O20240521001217,1861478307
O20240815003103,1437839669
O20241112003016,1497572036
O20241112003016,1861219404
O20250212000509,1184440828
O20250408002194,1659182269
O20250918000042,1508803701
O20251028003616,1487535431
O20251111002365,1013724061
O20251125004461,1447049598
O20251125004461,1730978875
O20260127000331,1194511568
